,Net profit before tax/Paid-in capital,ROA(C) before interest and depreciation before interest,Liability to Equity,Current Liabilities/Equity,Borrowing dependency,Current Liability to Equity,ROA(B) before interest and depreciation after tax,Persistent EPS in the Last Four Seasons,Inventory and accounts receivable/Net value,ROA(A) before interest and \% after tax,Clusters,Classification
725,725,0.168735389487972,0.494418173840979,0.28130726024563,0.332410579696422,0.379042593880778,0.332410579696422,0.55720327640666,0.216885695376761,0.402368362175335,0.548626253815962,1
726,726,0.191192217781464,0.476819577828694,0.277943172524168,0.327124759888087,0.370437927633124,0.327124759888087,0.528133197708657,0.214332986669188,0.394027247284717,0.599760139555168,1
727,727,0.184397858381721,0.51464924681909,0.27752295722353,0.329488356514998,0.36963718146295,0.329488356514998,0.570426682370577,0.233809208660301,0.399497335960977,0.580080680331444,1
728,728,0.174602217027374,0.491249451567299,0.279762053448371,0.332093678318816,0.37539450169208,0.332093678318816,0.540500026768028,0.21924931455044,0.406283032543209,0.554895333624073,1
729,729,0.156172234371465,0.463364695558914,0.288862481718421,0.331338903993332,0.383786679430889,0.331338903993332,0.513303710048718,0.204783965207526,0.400246241072421,0.494494112516354,1
730,730,0.196727245305784,0.559206356944377,0.27558870792703,0.327115212415441,0.370058803398921,0.327115212415441,0.605599871513464,0.242696416753333,0.398051774931909,0.589184474487571,1
731,731,0.192428926928588,0.548237702920099,0.2800118557787,0.331897162306229,0.372814443850471,0.331897162306229,0.589967343005514,0.239387349910182,0.404205122296607,0.593054949847362,1
732,732,0.182007390091245,0.489933213084386,0.281304419649187,0.333795934981936,0.377606618905215,0.333795934981936,0.53776968788479,0.22388200813085,0.413828352020235,0.562854339293502,1
733,733,0.193507276977604,0.526007897430897,0.279549699400921,0.331932179958641,0.373510064126795,0.331932179958641,0.580544997055517,0.243736409189751,0.410244593213232,0.597852158744003,1
734,734,0.195641354347334,0.50158436113684,0.281143433461918,0.333990066209743,0.369676324083,0.333990066209743,0.550190053000696,0.242412782452491,0.407270408334148,0.566070649803751,1
735,735,0.223248623784028,0.585969872763613,0.278991650599333,0.330766342688938,0.370515094512652,0.330766342688938,0.625836500883345,0.269074406731587,0.40582484730508,0.642880505887484,1
736,736,0.200633436392429,0.56052259542729,0.277852005706867,0.328923444698996,0.371237555442725,0.328923444698996,0.600835162481932,0.246856386499007,0.401442613638647,0.605102485826428,1
737,737,0.203091772867808,0.577097450397309,0.278764657672496,0.328833150702977,0.372694779269174,0.328833150702977,0.60501097489159,0.244965491160064,0.399163744954269,0.609409071085914,1
738,738,0.182520171932735,0.514356749378443,0.276213883021103,0.328031018052316,0.36963718146295,0.328031018052316,0.556667915841319,0.226812895906212,0.397971391556798,0.570976886175316,1
739,739,0.14810346127743,0.356310632281967,0.280156678653438,0.332847386365094,0.36963718146295,0.332847386365094,0.40050323893142,0.19135860830103,0.414070841868485,0.394134321849106,1
740,740,0.1861398084609,0.504460585969873,0.280740254154347,0.331309169867637,0.374603820767061,0.331309169867637,0.553616360618877,0.233431029592512,0.40559173551726,0.564653292629743,1
741,741,0.172505844204811,0.524642909374543,0.285983403248244,0.339104799357451,0.383076520467117,0.339104799357451,0.563681139247283,0.217074784910655,0.406717102768805,0.548462712603576,1
742,742,0.165673780257899,0.45371228001755,0.276475354553631,0.327680202858885,0.369876510625544,0.327680202858885,0.498474222388779,0.208471211118465,0.398613118834763,0.503706934147405,1
743,743,0.191984013272001,0.509920538195291,0.279979315996478,0.331021262587515,0.373370269055187,0.331021262587515,0.553669896675411,0.236078283067032,0.403972010508787,0.563290449193197,1
744,744,0.233489178794963,0.711890020962317,0.276161779497234,0.327936522038462,0.36963718146295,0.327936522038462,0.74570373146314,0.2819324950364,0.395573287532673,0.763519406890536,1
745,745,0.177927758087625,0.501535611563399,0.280474256780296,0.331089658069669,0.373684528376163,0.331089658069669,0.550136516944162,0.225678358702846,0.401714577391104,0.555058874836459,1
746,746,0.16774753035216,0.483108272802613,0.285830743265003,0.338219395149954,0.38069217572576,0.338219395149954,0.513036029766047,0.204216696605843,0.416148752115088,0.517226341037942,1
747,747,0.189895181358872,0.527226636766928,0.278361588445312,0.330127779561726,0.369875392264971,0.330127779561726,0.577332833663472,0.239576439444077,0.399680878000812,0.590547317924117,1
748,748,0.176864489857477,0.501681860283723,0.27695962271161,0.328163114069246,0.370966912184091,0.328163114069246,0.55168906258365,0.222463836626643,0.402097738145797,0.563126907980811,1
749,749,0.181713294623332,0.527909130795105,0.279048892274891,0.330678322097571,0.373021340556452,0.330678322097571,0.575030783232507,0.228325612177366,0.399767959990515,0.572067160924553,1
750,750,0.199087549958525,0.576561205089455,0.276865765442355,0.328319235150562,0.370478188613747,0.328319235150562,0.612077734354088,0.242318237685544,0.397905745133791,0.623800697775839,1
751,751,0.171819621446346,0.509920538195291,0.277548305129023,0.329092291272916,0.371811274416607,0.329092291272916,0.559451790781091,0.227096530207053,0.40240855386289,0.534670737025731,1
752,752,0.132689842394993,0.445327353385658,0.280571653691172,0.333354079247653,0.37789739265416,0.333354079247653,0.478558809358103,0.180958683936844,0.399390158127496,0.427987352812909,1
753,753,0.232546565115753,0.477502071856871,0.275909021126591,0.327660910937194,0.36963718146295,0.327660910937194,0.508217784677981,0.20828212158457,0.396340948764976,0.738770170082861,1
754,754,0.158939748133625,0.415248866572417,0.276905566350434,0.3288764623191,0.372351442573303,0.3288764623191,0.457358530970609,0.200907629762693,0.400957633942148,0.47127126035761,1
755,755,0.173719930623633,0.474187100862867,0.277794787727195,0.328631290713325,0.373220408738422,0.328631290713325,0.523743241072863,0.218209322114021,0.396403915742146,0.543610989969472,1
756,756,0.180514290023377,0.48418076341832,0.27851131348505,0.330070256429063,0.373958526716516,0.330070256429063,0.540232346485358,0.222842015694431,0.398830153947561,0.571576537287396,1
757,757,0.155455847975266,0.409983912640764,0.277131607725078,0.328454147858135,0.370507265988642,0.328454147858135,0.453075646447883,0.196558570483124,0.39857024770137,0.465819886611426,1
758,758,0.189578463162657,0.491249451567299,0.284946368513736,0.337775543948571,0.385210352440151,0.337775543948571,0.542266716633653,0.236740096435662,0.424560872320387,0.560619276057566,1
759,759,0.171834703265214,0.489250719056208,0.281619079333026,0.331409770026115,0.37668508979317,0.331409770026115,0.536966647036779,0.217358419211497,0.406833658662715,0.542793283907545,1
760,760,0.167393107608778,0.459220981816409,0.277678353106151,0.329809634623733,0.36963718146295,0.329809634623733,0.509663258204401,0.212158457029403,0.400598588199989,0.524749236807675,1
761,761,0.21445592338436,0.580168673524107,0.277800667547558,0.329032480523389,0.371181637414082,0.329032480523389,0.611595909845281,0.257161766096247,0.400815623312786,0.629960750109028,1
762,762,0.174813362491516,0.487544483985765,0.285343301729867,0.337453633259169,0.380184440025678,0.337453633259169,0.543176829594732,0.22322019476222,0.409474252535091,0.548898822503271,1
763,763,0.0837870447175929,0.392775313216009,0.0,0.0,0.0,0.0,0.43294608919107,0.115060981374681,0.0,0.432239424334932,1
764,764,0.202548827388583,0.518451713547506,0.280195295408707,0.332395890746494,0.372450976664288,0.332395890746494,0.568659992504952,0.251678169613312,0.403342340737089,0.583351504579154,1
765,765,0.183296885604404,0.504460585969873,0.278350966253419,0.330622769932094,0.369990583403976,0.330622769932094,0.55313453611007,0.229271059846837,0.405648003879838,0.568523767989533,1
766,766,0.195121031596411,0.537074050602057,0.280106671927817,0.332503565985862,0.36963718146295,0.332503565985862,0.57545907168478,0.2388200813085,0.408232329389636,0.590765372873964,1
767,767,0.179941180906417,0.503095597913518,0.281147305117097,0.333285632835718,0.375094781058551,0.333285632835718,0.554847689919161,0.225678358702846,0.400006430670009,0.555276929786306,1
768,768,0.214765100671141,0.583288646224346,0.281609301469936,0.334525804216468,0.369713229981905,0.334525804216468,0.611970662241019,0.256972676562352,0.40481201677869,0.621783689489751,1
769,769,0.165236407510746,0.484034514697996,0.275122032321148,0.32659167355693,0.36963718146295,0.32659167355693,0.540232346485358,0.218492956414862,0.395912237431055,0.518752725686873,1
770,770,0.178350049015911,0.530834105201579,0.279877725747028,0.328421739139681,0.37596374722367,0.328421739139681,0.588093581026822,0.220667486054647,0.401930272780983,0.559474487570868,1
771,771,0.184480808385491,0.508165553551406,0.2770993888128,0.328192653907557,0.370304842724953,0.328192653907557,0.558059853311205,0.230878320884939,0.398317040069773,0.572121674662015,1
772,772,0.183741799260991,0.526836640179398,0.280788637734908,0.331700070335715,0.374238116859733,0.331700070335715,0.580652069168585,0.230972865651886,0.403347699628763,0.578172699520279,1
773,773,0.163260689239122,0.442207380685419,0.276334397117456,0.3278395720845,0.371022830212735,0.3278395720845,0.492478184056962,0.207147584381204,0.398934652335204,0.500654164849542,1
774,774,0.179058894502677,0.508458050992054,0.27870689538185,0.330860348656066,0.370691795483165,0.330860348656066,0.554419401466888,0.22851470171126,0.400463276185219,0.55331443523768,1
775,775,0.18197722645351,0.519329205869449,0.278850048235602,0.328090934327509,0.375247996457034,0.328090934327509,0.574923711119439,0.22983832844852,0.39852603684506,0.578772350632359,1
776,776,0.174979262499057,0.485058255740262,0.283572954094228,0.336941789031532,0.372104284886699,0.336941789031532,0.532737298570587,0.219816583152123,0.422152050512913,0.546009594417793,1
777,777,0.186780785762763,0.502656851752547,0.288912973015987,0.339212011093013,0.380646322942272,0.339212011093013,0.547192033834788,0.231918313321358,0.415729418841595,0.559856083733101,1
778,778,0.193959731543624,0.518159216106859,0.280692645891545,0.333248459215122,0.370386483046772,0.333248459215122,0.561700305155522,0.237780088872081,0.400581171802048,0.578990405582207,1
779,779,0.154814870673403,0.302442353629406,0.276376831350762,0.327777951264551,0.36963718146295,0.327777951264551,0.342898442100755,0.196085846648388,0.396182861460593,0.359027474923681,1
780,780,0.179594299072468,0.502510603032224,0.275560866980189,0.327231085952575,0.369981636519393,0.327231085952575,0.558755822046148,0.22785288834263,0.400023847067949,0.566016136066289,1
781,781,0.169142598597391,0.46716716228733,0.276691507819463,0.328109753620508,0.369698691294458,0.328109753620508,0.518014883023716,0.214238441902241,0.398814077272538,0.533089838639337,1
782,782,0.168954075861549,0.480378296689904,0.279128876214496,0.331127419849697,0.376090121968404,0.331127419849697,0.53632421435837,0.214616620970029,0.401615437895135,0.543283907544701,1
783,783,0.198853781766081,0.561253839028908,0.277050408615721,0.328258317310174,0.369950322423353,0.328258317310174,0.600353337973125,0.243074595821121,0.398515319061712,0.606574356737898,1
784,784,0.188960108589096,0.506508068054405,0.290495616469732,0.344280648791618,0.38651212414697,0.344280648791618,0.560040687402966,0.237780088872081,0.416829331357689,0.578009158307894,1
785,785,0.209999245909057,0.557890118461463,0.275480458511886,0.327041375836756,0.369845196529503,0.327041375836756,0.602869532630226,0.260565377706344,0.395518358893014,0.590656345399041,1
786,786,0.177045471683885,0.552283917515722,0.275897127960901,0.327617597374967,0.36963718146295,0.327617597374967,0.61421917661545,0.22454382149948,0.396583438613226,0.576046663759267,1
787,787,0.177482844431038,0.489543216496856,0.275938782941463,0.327520563245956,0.370141562081314,0.327520563245956,0.543765726216607,0.22322019476222,0.39767397306889,0.558765808983864,1
788,788,0.292707940577634,0.581192414566373,0.284499749058349,0.333991158192055,0.377993571663427,0.333991158192055,0.614326248728519,0.33033941571334,0.414302613933386,0.633776711731356,1
789,789,0.148261820375537,0.398089016721104,0.2814886342266,0.33339567188878,0.378881549958285,0.33339567188878,0.447293752342202,0.189656802495982,0.405578338288075,0.448102921936328,1
790,790,0.196591508935978,0.608248427826257,0.2757812463078,0.327345494356107,0.36976579292883,0.327345494356107,0.651480271963167,0.24676184173206,0.395076250329907,0.617804186655037,1
791,791,0.146972324862378,0.412616389606591,0.281468961581756,0.333547831017501,0.37907838141911,0.333547831017501,0.453557470956689,0.197125839084807,0.402083001193693,0.422208896641954,1
792,792,0.123120428323656,0.442694876419831,0.291574577870737,0.336731207791276,0.394037572441806,0.336731207791276,0.475667862305263,0.156471589297532,0.401031318702666,0.444450501526385,1
793,793,0.206545509388432,0.587724857407498,0.276167087289777,0.327959524057835,0.36963718146295,0.327959524057835,0.632260827667434,0.254230878320885,0.397714164756445,0.650894025294374,1
794,794,0.193167936053088,0.530736606054697,0.278785971702216,0.33016121414341,0.372542682231264,0.33016121414341,0.581133893677392,0.237780088872081,0.406352698134972,0.597252507631923,1
795,795,0.167634416710655,0.483839516404231,0.278964575030279,0.329180009354141,0.375409040379527,0.329180009354141,0.538197976337063,0.212253001796351,0.397837419264948,0.532980811164413,1
796,796,0.172385189653872,0.492614439623653,0.282694899352602,0.331076055933976,0.37638089571735,0.331076055933976,0.546817281439049,0.217547508745391,0.403125305624291,0.542193632795464,1
797,797,0.281984767362944,0.560083849266319,0.284399218602947,0.330167647074617,0.377212955983565,0.330167647074617,0.60843728250977,0.342441145882575,0.401717256836941,0.614478848669865,1
798,798,0.179036271774376,0.511431774971969,0.276183582086792,0.327820578893794,0.36963718146295,0.327820578893794,0.559451790781091,0.22520563486811,0.39629271873991,0.572612298299171,1
799,799,0.179300203604555,0.512455516014235,0.280218671754299,0.331679125776138,0.376711930446919,0.331679125776138,0.570266074200974,0.228798336012102,0.401506920338736,0.571140427387702,1
800,800,0.171163562325616,0.479354555647638,0.276015585369402,0.327722303279701,0.369642773265814,0.327722303279701,0.5288291664436,0.216885695376761,0.395964486624876,0.539522459659834,1
801,801,0.295166277053013,0.643933115585239,0.275645514247719,0.327319081939052,0.36963718146295,0.327319081939052,0.67739172332566,0.343764772619835,0.397643159441764,0.695704317488007,1
802,802,0.187421763064626,0.52888412226393,0.277704215892897,0.328893241747989,0.371951069488216,0.328893241747989,0.572032764066599,0.231729223787463,0.398622496895192,0.581334496293066,1
803,803,0.181502149159189,0.575244966606542,0.278263973701586,0.328915517168075,0.374090493264114,0.328915517168075,0.622677873547835,0.234376477261984,0.397304209543382,0.585586567815089,1
804,804,0.168411130382324,0.484083264271438,0.281891564082557,0.331446729260353,0.381022092094757,0.331446729260353,0.54039295465496,0.214522076203082,0.404975462974748,0.547481465329263,1
805,805,0.168886207676646,0.477209574416224,0.279743834506136,0.330731214536585,0.376031967218615,0.330731214536585,0.530060495743883,0.216129337241184,0.399489297623465,0.53701482773659,1
806,806,0.169376366789835,0.450446058596987,0.275116127158157,0.326673459905415,0.369676324083,0.326673459905415,0.504309652550993,0.213387538999716,0.395480846651296,0.539904055822067,1
807,807,0.21511198250509,0.596646029347243,0.277326154026336,0.329391258762117,0.369794870303724,0.329391258762117,0.6562449809947,0.265859884655384,0.396288699571155,0.685237679895334,1
808,808,0.171472739612397,0.479598303514844,0.283939804400686,0.332526899246653,0.383989102694578,0.332526899246653,0.532576690400985,0.218114777347074,0.403015448344973,0.539140863497601,1
809,809,0.204253072920594,0.521425437527422,0.282632975130517,0.330474192870029,0.377885090687859,0.330474192870029,0.556560843728251,0.267561690460433,0.404594981665892,0.543338421282163,1
810,810,0.170047507729432,0.508263052698289,0.279728631587941,0.327971762225028,0.376919945513473,0.327971762225028,0.566786230526259,0.216602061075919,0.396539227756915,0.540612734409071,1
811,811,0.229650855893221,0.594403548968947,0.277798411213763,0.328396053644918,0.371659177378697,0.328396053644918,0.644145832217999,0.281837950269453,0.405247426727204,0.663432184910597,1
812,812,0.148480506749114,0.41851508799298,0.292647645503675,0.346780180113275,0.389886217995316,0.346780180113275,0.461427271267198,0.197976741987331,0.403591529199931,0.433983863933711,1
813,813,0.231852801447855,0.643933115585239,0.27601739235433,0.327793234389876,0.36963718146295,0.327793234389876,0.695540446490711,0.293372411837005,0.395768887078774,0.695268207588312,1
814,814,0.174707789759445,0.502169356018135,0.275257959272122,0.326790044707184,0.36963718146295,0.326790044707184,0.554901225975695,0.221045665122435,0.395967166070713,0.567269952027911,1
815,815,0.202978659226303,0.565348803197972,0.278374211845072,0.329246098501305,0.371146968236323,0.329246098501305,0.615504041972268,0.253001796350572,0.404680723932676,0.631105538595726,1
816,816,0.157589925344997,0.452298542387754,0.280662219374988,0.331790091691462,0.376898696662588,0.331790091691462,0.492692328283099,0.196653115250071,0.400908064194163,0.477322285215874,1
817,817,0.196478395294473,0.498610637156925,0.281863079100972,0.334891009871095,0.370662718108271,0.334891009871095,0.547941538626265,0.243263685355016,0.4109010574433,0.565307457479285,1
818,818,0.172649121484051,0.519816701603861,0.284588574182435,0.33347165645743,0.380159836093074,0.33347165645743,0.502917715081107,0.205823957643944,0.405063884687369,0.484627126035761,1
819,819,0.169006862227585,0.51187052113294,0.285949428737316,0.337214290387981,0.380975120950696,0.337214290387981,0.555008298088763,0.214427531436135,0.408012614831001,0.537668992586132,1
820,820,0.185785385717518,0.521132940086774,0.276120404151938,0.32720053215376,0.369865327019815,0.32720053215376,0.566786230526259,0.231067410418833,0.39866938719734,0.578390754470126,1
821,821,0.194736445215293,0.537610295909911,0.279459740088419,0.330312000517901,0.373499998881639,0.330312000517901,0.585149097917447,0.24345277488891,0.397644499164683,0.594363279546446,1
822,822,0.187406681245758,0.516452981036416,0.280232358274657,0.329361697976945,0.375812768546333,0.329361697976945,0.567589271374271,0.234092842961142,0.402387118296194,0.57048626253816,1
823,823,0.187979790362718,0.532296592404816,0.277328321052498,0.327890651069616,0.371256567572464,0.327890651069616,0.585256170030516,0.235889193533138,0.398412160396987,0.59774313126908,1
824,824,0.16458788929945,0.47667332910837,0.277774510569407,0.329476221014879,0.373503353963358,0.329476221014879,0.531452433213769,0.209983927389619,0.400034564851297,0.512047535979067,1
825,825,0.178289721740442,0.529566616292107,0.275042420465817,0.326545646326439,0.36963718146295,0.326545646326439,0.586487499330799,0.226718351139264,0.394973091665182,0.593163977322285,1
826,826,0.183696553804389,0.520352946911715,0.277499095175097,0.329602423389409,0.36963718146295,0.329602423389409,0.572621660688474,0.232201947622199,0.39829292505724,0.583078935891845,1
827,827,0.223482391976472,0.593721054940769,0.278367428704193,0.330213291722077,0.369639418184096,0.330213291722077,0.629744633010332,0.267561690460433,0.400636100441707,0.646478412559965,1
828,828,0.163011839227811,0.45610100911617,0.277950568167001,0.329563293805199,0.373385926103207,0.329563293805199,0.502382354515766,0.206674860546469,0.398148234982041,0.506705189707806,1
829,829,0.218580800844582,0.574854970019012,0.277710482942267,0.329431996942509,0.369961506029082,0.329431996942509,0.608383746453236,0.261227191074974,0.401481465603284,0.59360008722198,1
830,830,0.206688786667672,0.564763808316677,0.277464077992267,0.328308455123917,0.371848180315512,0.328308455123917,0.610043364205793,0.254798146922568,0.397535981608284,0.619930222416049,1
831,831,0.171751753261443,0.587919855701263,0.2787298712253,0.32906616409332,0.36963718146295,0.32906616409332,0.624230419187323,0.21792568781318,0.402083001193693,0.557675534234627,1
832,832,0.177256617148028,0.502949349193195,0.276974212307786,0.32821139972504,0.369743425717372,0.32821139972504,0.545425343969163,0.222274747092748,0.398508620447119,0.554023113824684,1
833,833,0.143895633813438,0.306244820357822,0.275470034451462,0.327077373469567,0.369639418184096,0.327077373469567,0.347556079019219,0.185213198449466,0.395504961663829,0.331934147405146,1
834,834,0.197994118090642,0.542582752400916,0.27878825829241,0.329003228619628,0.373525721174815,0.329003228619628,0.597408854863751,0.247612744634584,0.398424217903253,0.574520279110336,1
835,835,0.182165749189352,0.528201628235753,0.2788068650787,0.328996025289684,0.374994128606992,0.328996025289684,0.585791530595856,0.230878320884939,0.399778677773863,0.580625817706062,1
836,836,0.171284216876555,0.471262126456393,0.277920629099228,0.328422804579074,0.371872784248115,0.328422804579074,0.525456394881953,0.213860262834452,0.39814019664453,0.539904055822067,1
837,837,0.216416559837116,0.565348803197972,0.276653593389628,0.327990625430529,0.370384246325626,0.327990625430529,0.610846405053804,0.263401720714758,0.399292358354445,0.611916703009158,1
838,838,0.185151949325089,0.511041778384439,0.279562489458881,0.32979684620172,0.375524231518532,0.32979684620172,0.553776968788479,0.229365604613785,0.400942896990045,0.566288704753598,1
839,839,0.177007767136717,0.480963291571199,0.282310210223488,0.334449193882552,0.379636443344972,0.334449193882552,0.535039349001553,0.221802023258013,0.410867564370337,0.557293938072394,1
840,840,0.171872407812382,0.446156096134159,0.277174461216187,0.328734455037298,0.372175859963363,0.328734455037298,0.497296429145029,0.204500330906684,0.396977317151267,0.548789795028347,1
841,841,0.171367166880326,0.478379564178813,0.276732500406425,0.328564123553807,0.369710993260759,0.328564123553807,0.520370469511216,0.214427531436135,0.401940990564331,0.531726995202791,1
842,842,0.174903853404721,0.505825574026227,0.275605625890379,0.327166366176167,0.36963718146295,0.327166366176167,0.554740617806092,0.220005672686017,0.396946503524141,0.556312690798081,1
843,843,0.182339190106327,0.483888265977673,0.286922149920055,0.341108163101613,0.377098883205132,0.341108163101613,0.529632207291611,0.224260187198639,0.424098667913502,0.546881814217183,1
844,844,0.170643239574693,0.477258323989665,0.280072064168634,0.328323733864452,0.373845572298656,0.328323733864452,0.52765137319985,0.215278434338659,0.395810418489248,0.540558220671609,1
845,845,0.164067566548526,0.470530882854775,0.286947997562067,0.340612324561027,0.380970647508405,0.340612324561027,0.511804700465764,0.198733100122908,0.409561334524794,0.501308329699084,1
846,846,0.17570318980469,0.493296933651831,0.280293375942264,0.331362457672596,0.376506152101511,0.331362457672596,0.537448471545586,0.220100217452964,0.406840357277308,0.551460968163977,1
847,847,0.196961013498228,0.537756544630234,0.279830952686508,0.330698576638153,0.370676138435145,0.330698576638153,0.575566143797848,0.241183700482178,0.402048168397812,0.579808111644134,1
848,848,0.186019153909962,0.508945546726466,0.284704789522289,0.337125788067262,0.377823580856351,0.337125788067262,0.55168906258365,0.22983832844852,0.404813356501608,0.566997383340602,1
849,849,0.207163863961994,0.524886657241749,0.282835401057959,0.335092189483445,0.377504848093083,0.335092189483445,0.566893302639328,0.250921811477735,0.413718494740918,0.585204971652856,1
850,850,0.213912977905135,0.617510846780091,0.276959333976277,0.328667510799539,0.36963718146295,0.328667510799539,0.644252904331067,0.256216318426775,0.39667855894044,0.660488443087658,1
851,851,0.199751149988689,0.52137668795398,0.285074290355481,0.338679256964213,0.37680587273504,0.338679256964213,0.572193372236201,0.248652737071003,0.423309571114502,0.590819886611426,1
852,852,0.173697307895332,0.480865792424316,0.276414377948753,0.328157429766254,0.370418915503385,0.328157429766254,0.529953423630815,0.218682045948757,0.397242582289131,0.546990841692106,1
853,853,0.177543171706508,0.522449178569687,0.276567972765458,0.328465504165711,0.36963718146295,0.328465504165711,0.570747898709781,0.225016545334216,0.398621157172274,0.560019624945486,1
854,854,0.173290098785914,0.498220640569395,0.276038991290211,0.327366155834281,0.36963718146295,0.327366155834281,0.549012259756946,0.221707478491065,0.396673200048766,0.549716528565198,1
855,855,0.18197722645351,0.484278262565203,0.286735448782446,0.340710416038161,0.384788730504179,0.340710416038161,0.538305048450131,0.23050014181715,0.422086404089906,0.555713039686001,1
856,856,0.172830103310459,0.487056988251353,0.275352222473137,0.326948212976744,0.36965283851097,0.326948212976744,0.53867980084587,0.218682045948757,0.396839325690661,0.551406454426515,1
857,857,0.329515119523415,0.629795739287281,0.275932010434965,0.327680175669957,0.36963718146295,0.327680175669957,0.697253600299802,0.415713340266616,0.395508980832584,0.711349760139555,1
858,858,0.185287685694895,0.520547945205479,0.278704595029127,0.330766918146206,0.37082599875191,0.330766918146206,0.576529792815461,0.233620119126406,0.404151533379866,0.593163977322285,1
859,859,0.160183998190182,0.514990493833179,0.278810875675233,0.327659179510363,0.375733364945659,0.327659179510363,0.5432839017078,0.205256689042261,0.395975204408224,0.495366332315744,1
860,860,0.232440992383681,0.549943937990543,0.276240956427569,0.328047587511938,0.36963718146295,0.328047587511938,0.602280636008352,0.28788881535407,0.399796094171803,0.614478848669865,1
861,861,0.17941331724606,0.542436503680593,0.277611863097482,0.327743278718537,0.373071666782231,0.327743278718537,0.599014936559773,0.225961993003687,0.398789962260005,0.562636284343655,1
862,862,0.169527184978508,0.527080388046605,0.282252726886925,0.330418867227815,0.379847813493244,0.330418867227815,0.568285240109214,0.215940247707289,0.401781563537029,0.536960313999128,1
863,863,0.207058291229922,0.600692243942865,0.277416886315446,0.329265269998733,0.36963718146295,0.329265269998733,0.632742652176241,0.249881819041316,0.401957067239354,0.650076319232447,1
864,864,0.20824221401101,0.5688100229123,0.277559622827914,0.328924099994974,0.37005432995663,0.328924099994974,0.602120027838749,0.25139453531247,0.402258504896017,0.620202791103358,1
865,865,0.174421235200965,0.495295666162921,0.280552596147356,0.331625932232054,0.374635134863102,0.331625932232054,0.543337437764334,0.220478396520753,0.400168537143148,0.547426951591801,1
866,866,0.192059422366337,0.537902793350558,0.278661472689242,0.330897439950815,0.36963718146295,0.330897439950815,0.587237004122276,0.239387349910182,0.401615437895135,0.594581334496293,1
867,867,0.186554558479753,0.521620435821187,0.279428261231139,0.33100835345861,0.371178282332363,0.33100835345861,0.567803415600407,0.234943745863666,0.404072489727675,0.573102921936328,1
868,868,0.185958826634492,0.547945205479452,0.279146397751681,0.329584228028623,0.375050046635636,0.329584228028623,0.588254189196424,0.230972865651886,0.400369495580924,0.586077191452246,1
869,869,0.157197798054445,0.452444791108078,0.285821836237306,0.335926666195075,0.382710816559789,0.335926666195075,0.508003640451844,0.198544010589014,0.411359242681429,0.515754470126472,1
870,870,0.200490159113189,0.53917028226003,0.28008560614607,0.331590312426027,0.375347530548019,0.331590312426027,0.582365222977675,0.245910938829536,0.406419684280897,0.597634103794156,1
871,871,0.227350878515949,0.606200945741725,0.275951147948264,0.327712348635285,0.36963718146295,0.327712348635285,0.641950853900102,0.273139831710315,0.397203730324494,0.656563453990406,1
872,872,0.16233315737878,0.468093404182713,0.284521176686795,0.333655259852661,0.375883225262423,0.333655259852661,0.523207880507522,0.212158457029403,0.398384026215698,0.520061055385957,1
873,873,0.200972777316944,0.571296251157802,0.279159442426337,0.330185960194876,0.373421713641539,0.330185960194876,0.600942234595,0.243547319655857,0.403399948822585,0.606846925425207,1
874,874,0.150712615941483,0.442694876419831,0.28158917838501,0.33116014440224,0.378954243395522,0.33116014440224,0.49927726323679,0.194478585610286,0.40504512856651,0.49940034888792,1
875,875,0.195369881607722,0.518110466533418,0.286338440543671,0.333789918565413,0.383696092224486,0.333789918565413,0.565126612773703,0.239860073744918,0.410153492054773,0.569395987788923,1
876,876,0.170311439559611,0.486228245502852,0.277247090635208,0.327333169034145,0.373058246455356,0.327333169034145,0.544140478612345,0.212253001796351,0.39710860999728,0.548026602703881,1
877,877,0.167219666691803,0.483742017257349,0.277319872665524,0.327436648594647,0.371328142649128,0.327436648594647,0.538412120563199,0.214143897135294,0.398859627851768,0.526820758831225,1
878,878,0.261842998265591,0.553892653439282,0.276802871005005,0.328506609901335,0.369854143414086,0.328506609901335,0.60961507575352,0.292899688002269,0.396863440703194,0.664958569559529,1
879,879,0.208393032199683,0.558377614195876,0.279525847894281,0.332074617167901,0.370931124645759,0.332074617167901,0.613790888163178,0.263874444549494,0.400264997193281,0.614151766245094,1
880,880,0.180265440012065,0.532979086432994,0.278327193691182,0.329834866942768,0.36963718146295,0.329834866942768,0.592162321323411,0.230216507516309,0.398212541682129,0.578390754470126,1
881,881,0.18927682678531,0.533710330034612,0.282184889142486,0.333625398939508,0.380900190792314,0.333625398939508,0.585630922426254,0.239765528977971,0.402770279050887,0.590983427823812,1
882,882,0.176404494382022,0.515331740847268,0.283138454492751,0.331188531194182,0.380985186195852,0.331188531194182,0.568285240109214,0.225678358702846,0.400408347545561,0.567760575665068,1
883,883,0.200505240932056,0.52927411885146,0.279039172404887,0.329612890674736,0.373167845791497,0.329612890674736,0.577065153380802,0.236929185969557,0.399469201779688,0.607610117749673,1
884,884,0.169685544076616,0.494271925120655,0.278267384480706,0.328880283094375,0.374697763055182,0.328880283094375,0.536538358584507,0.212347546563298,0.399084701302077,0.523004797208897,1
885,885,0.192323354196516,0.543655243016624,0.280418885790133,0.332338739553852,0.372387230111635,0.332338739553852,0.591680496814605,0.238536447007658,0.404791920934912,0.586567815089402,1
